cell_id,latitude,longitude,scientific_name,species_slug,label,label_source,observation_count,source_dataset_count,example_occurrence_id,example_dataset_name,example_event_date
935:2927,3.55,112.75,Chelonia mydas,green_sea_turtle,0,sampled_EEZ_background_not_confirmed_absence,0,0,,,
936:2802,3.65,100.25,Chelonia mydas,green_sea_turtle,0,sampled_EEZ_background_not_confirmed_absence,0,0,,,
936:2809,3.65,100.95,Chelonia mydas,green_sea_turtle,0,sampled_EEZ_background_not_confirmed_absence,0,0,,,
936:2846,3.65,104.65,Chelonia mydas,green_sea_turtle,0,sampled_EEZ_background_not_confirmed_absence,0,0,,,
936:2900,3.65,110.05,Chelonia mydas,green_sea_turtle,0,sampled_EEZ_background_not_confirmed_absence,0,0,,,
936:2902,3.65,110.25,Chelonia mydas,green_sea_turtle,0,sampled_EEZ_background_not_confirmed_absence,0,0,,,
936:2909,3.65,110.95,Chelonia mydas,green_sea_turtle,0,sampled_EEZ_background_not_confirmed_absence,0,0,,,
936:2914,3.65,111.45,Chelonia mydas,green_sea_turtle,0,sampled_EEZ_background_not_confirmed_absence,0,0,,,
936:2927,3.65,112.75,Chelonia mydas,green_sea_turtle,0,sampled_EEZ_background_not_confirmed_absence,0,0,,,
936:2928,3.65,112.85,Chelonia mydas,green_sea_turtle,0,sampled_EEZ_background_not_confirmed_absence,0,0,,,
936:2993,3.65,119.35,Chelonia mydas,green_sea_turtle,0,sampled_EEZ_background_not_confirmed_absence,0,0,,,
937:2803,3.75,100.35,Chelonia mydas,green_sea_turtle,0,sampled_EEZ_background_not_confirmed_absence,0,0,,,
937:2842,3.75,104.25,Chelonia mydas,green_sea_turtle,0,sampled_EEZ_background_not_confirmed_absence,0,0,,,
937:2912,3.75,111.25,Chelonia mydas,green_sea_turtle,0,sampled_EEZ_background_not_confirmed_absence,0,0,,,
937:2932,3.75,113.25,Chelonia mydas,green_sea_turtle,0,sampled_EEZ_background_not_confirmed_absence,0,0,,,
938:2803,3.85,100.35,Chelonia mydas,green_sea_turtle,0,sampled_EEZ_background_not_confirmed_absence,0,0,,,
939:2801,3.95,100.15,Chelonia mydas,green_sea_turtle,0,sampled_EEZ_background_not_confirmed_absence,0,0,,,
939:2904,3.95,110.45,Chelonia mydas,green_sea_turtle,0,sampled_EEZ_background_not_confirmed_absence,0,0,,,
939:2921,3.95,112.15,Chelonia mydas,green_sea_turtle,0,sampled_EEZ_background_not_confirmed_absence,0,0,,,
939:2984,3.95,118.45,Chelonia mydas,green_sea_turtle,0,sampled_EEZ_background_not_confirmed_absence,0,0,,,
939:2992,3.95,119.25,Chelonia mydas,green_sea_turtle,0,sampled_EEZ_background_not_confirmed_absence,0,0,,,
940:2798,4.05,99.85,Chelonia mydas,green_sea_turtle,0,sampled_EEZ_background_not_confirmed_absence,0,0,,,
940:2805,4.05,100.55,Chelonia mydas,green_sea_turtle,0,sampled_EEZ_background_not_confirmed_absence,0,0,,,
940:2835,4.05,103.55,Chelonia mydas,green_sea_turtle,0,sampled_EEZ_background_not_confirmed_absence,0,0,,,
940:2844,4.05,104.45,Chelonia mydas,green_sea_turtle,0,sampled_EEZ_background_not_confirmed_absence,0,0,,,
940:2917,4.05,111.75,Chelonia mydas,green_sea_turtle,0,sampled_EEZ_background_not_confirmed_absence,0,0,,,
940:2924,4.05,112.45,Chelonia mydas,green_sea_turtle,0,sampled_EEZ_background_not_confirmed_absence,0,0,,,
940:2928,4.05,112.85,Chelonia mydas,green_sea_turtle,0,sampled_EEZ_background_not_confirmed_absence,0,0,,,
940:2989,4.05,118.95,Chelonia mydas,green_sea_turtle,0,sampled_EEZ_background_not_confirmed_absence,0,0,,,
941:2796,4.15,99.65,Chelonia mydas,green_sea_turtle,0,sampled_EEZ_background_not_confirmed_absence,0,0,,,
941:2836,4.15,103.65,Chelonia mydas,green_sea_turtle,0,sampled_EEZ_background_not_confirmed_absence,0,0,,,
941:2916,4.15,111.65,Chelonia mydas,green_sea_turtle,0,sampled_EEZ_background_not_confirmed_absence,0,0,,,
941:2934,4.15,113.45,Chelonia mydas,green_sea_turtle,0,sampled_EEZ_background_not_confirmed_absence,0,0,,,
941:2937,4.15,113.75,Chelonia mydas,green_sea_turtle,0,sampled_EEZ_background_not_confirmed_absence,0,0,,,
941:2991,4.15,119.15,Chelonia mydas,green_sea_turtle,0,sampled_EEZ_background_not_confirmed_absence,0,0,,,
942:2910,4.25,111.05,Chelonia mydas,green_sea_turtle,0,sampled_EEZ_background_not_confirmed_absence,0,0,,,
942:2916,4.25,111.65,Chelonia mydas,green_sea_turtle,0,sampled_EEZ_background_not_confirmed_absence,0,0,,,
942:2917,4.25,111.75,Chelonia mydas,green_sea_turtle,0,sampled_EEZ_background_not_confirmed_absence,0,0,,,
942:2921,4.25,112.15,Chelonia mydas,green_sea_turtle,0,sampled_EEZ_background_not_confirmed_absence,0,0,,,
942:2922,4.25,112.25,Chelonia mydas,green_sea_turtle,0,sampled_EEZ_background_not_confirmed_absence,0,0,,,
942:2929,4.25,112.95,Chelonia mydas,green_sea_turtle,0,sampled_EEZ_background_not_confirmed_absence,0,0,,,
943:2795,4.35,99.55,Chelonia mydas,green_sea_turtle,0,sampled_EEZ_background_not_confirmed_absence,0,0,,,
943:2799,4.35,99.95,Chelonia mydas,green_sea_turtle,0,sampled_EEZ_background_not_confirmed_absence,0,0,,,
943:2903,4.35,110.35,Chelonia mydas,green_sea_turtle,0,sampled_EEZ_background_not_confirmed_absence,0,0,,,
943:2921,4.35,112.15,Chelonia mydas,green_sea_turtle,0,sampled_EEZ_background_not_confirmed_absence,0,0,,,
943:2933,4.35,113.35,Chelonia mydas,green_sea_turtle,0,sampled_EEZ_background_not_confirmed_absence,0,0,,,
944:2798,4.45,99.85,Chelonia mydas,green_sea_turtle,0,sampled_EEZ_background_not_confirmed_absence,0,0,,,
944:2850,4.45,105.05,Chelonia mydas,green_sea_turtle,0,sampled_EEZ_background_not_confirmed_absence,0,0,,,
944:2910,4.45,111.05,Chelonia mydas,green_sea_turtle,0,sampled_EEZ_background_not_confirmed_absence,0,0,,,
944:2933,4.45,113.35,Chelonia mydas,green_sea_turtle,0,sampled_EEZ_background_not_confirmed_absence,0,0,,,
945:2799,4.55,99.95,Chelonia mydas,green_sea_turtle,0,sampled_EEZ_background_not_confirmed_absence,0,0,,,
945:2837,4.55,103.75,Chelonia mydas,green_sea_turtle,0,sampled_EEZ_background_not_confirmed_absence,0,0,,,
945:2921,4.55,112.15,Chelonia mydas,green_sea_turtle,0,sampled_EEZ_background_not_confirmed_absence,0,0,,,
945:2986,4.55,118.65,Chelonia mydas,green_sea_turtle,0,sampled_EEZ_background_not_confirmed_absence,0,0,,,
946:2838,4.65,103.85,Chelonia mydas,green_sea_turtle,0,sampled_EEZ_background_not_confirmed_absence,0,0,,,
946:2841,4.65,104.15,Chelonia mydas,green_sea_turtle,0,sampled_EEZ_background_not_confirmed_absence,0,0,,,
946:2847,4.65,104.75,Chelonia mydas,green_sea_turtle,0,sampled_EEZ_background_not_confirmed_absence,0,0,,,
946:2905,4.65,110.55,Chelonia mydas,green_sea_turtle,0,sampled_EEZ_background_not_confirmed_absence,0,0,,,
946:2907,4.65,110.75,Chelonia mydas,green_sea_turtle,0,sampled_EEZ_background_not_confirmed_absence,0,0,,,
947:2834,4.75,103.45,Chelonia mydas,green_sea_turtle,0,sampled_EEZ_background_not_confirmed_absence,0,0,,,
947:2844,4.75,104.45,Chelonia mydas,green_sea_turtle,0,sampled_EEZ_background_not_confirmed_absence,0,0,,,
947:2902,4.75,110.25,Chelonia mydas,green_sea_turtle,0,sampled_EEZ_background_not_confirmed_absence,0,0,,,
947:2906,4.75,110.65,Chelonia mydas,green_sea_turtle,0,sampled_EEZ_background_not_confirmed_absence,0,0,,,
947:2930,4.75,113.05,Chelonia mydas,green_sea_turtle,0,sampled_EEZ_background_not_confirmed_absence,0,0,,,
947:2934,4.75,113.45,Chelonia mydas,green_sea_turtle,0,sampled_EEZ_background_not_confirmed_absence,0,0,,,
947:2935,4.75,113.55,Chelonia mydas,green_sea_turtle,0,sampled_EEZ_background_not_confirmed_absence,0,0,,,
948:2836,4.85,103.65,Chelonia mydas,green_sea_turtle,0,sampled_EEZ_background_not_confirmed_absence,0,0,,,
948:2988,4.85,118.85,Chelonia mydas,green_sea_turtle,0,sampled_EEZ_background_not_confirmed_absence,0,0,,,
949:2790,4.95,99.05,Chelonia mydas,green_sea_turtle,0,sampled_EEZ_background_not_confirmed_absence,0,0,,,
949:2791,4.95,99.15,Chelonia mydas,green_sea_turtle,0,sampled_EEZ_background_not_confirmed_absence,0,0,,,
949:2802,4.95,100.25,Chelonia mydas,green_sea_turtle,0,sampled_EEZ_background_not_confirmed_absence,0,0,,,
949:2803,4.95,100.35,Chelonia mydas,green_sea_turtle,0,sampled_EEZ_background_not_confirmed_absence,0,0,,,
949:2835,4.95,103.55,Chelonia mydas,green_sea_turtle,0,sampled_EEZ_background_not_confirmed_absence,0,0,,,
949:2840,4.95,104.05,Chelonia mydas,green_sea_turtle,0,sampled_EEZ_background_not_confirmed_absence,0,0,,,
949:2906,4.95,110.65,Chelonia mydas,green_sea_turtle,0,sampled_EEZ_background_not_confirmed_absence,0,0,,,
949:2928,4.95,112.85,Chelonia mydas,green_sea_turtle,0,sampled_EEZ_background_not_confirmed_absence,0,0,,,
949:2952,4.95,115.25,Chelonia mydas,green_sea_turtle,0,sampled_EEZ_background_not_confirmed_absence,0,0,,,
950:2791,5.05,99.15,Chelonia mydas,green_sea_turtle,0,sampled_EEZ_background_not_confirmed_absence,0,0,,,
950:2793,5.05,99.35,Chelonia mydas,green_sea_turtle,0,sampled_EEZ_background_not_confirmed_absence,0,0,,,
950:2797,5.05,99.75,Chelonia mydas,green_sea_turtle,0,sampled_EEZ_background_not_confirmed_absence,0,0,,,
950:2835,5.05,103.55,Chelonia mydas,green_sea_turtle,0,sampled_EEZ_background_not_confirmed_absence,0,0,,,
950:2851,5.05,105.15,Chelonia mydas,green_sea_turtle,0,sampled_EEZ_background_not_confirmed_absence,0,0,,,
950:2901,5.05,110.15,Chelonia mydas,green_sea_turtle,0,sampled_EEZ_background_not_confirmed_absence,0,0,,,
950:2905,5.05,110.55,Chelonia mydas,green_sea_turtle,0,sampled_EEZ_background_not_confirmed_absence,0,0,,,
951:2786,5.15,98.65,Chelonia mydas,green_sea_turtle,0,sampled_EEZ_background_not_confirmed_absence,0,0,,,
951:2790,5.15,99.05,Chelonia mydas,green_sea_turtle,0,sampled_EEZ_background_not_confirmed_absence,0,0,,,
951:2792,5.15,99.25,Chelonia mydas,green_sea_turtle,0,sampled_EEZ_background_not_confirmed_absence,0,0,,,
951:2800,5.15,100.05,Chelonia mydas,green_sea_turtle,0,sampled_EEZ_background_not_confirmed_absence,0,0,,,
951:2846,5.15,104.65,Chelonia mydas,green_sea_turtle,0,sampled_EEZ_background_not_confirmed_absence,0,0,,,
951:2901,5.15,110.15,Chelonia mydas,green_sea_turtle,0,sampled_EEZ_background_not_confirmed_absence,0,0,,,
951:2904,5.15,110.45,Chelonia mydas,green_sea_turtle,0,sampled_EEZ_background_not_confirmed_absence,0,0,,,
951:2920,5.15,112.05,Chelonia mydas,green_sea_turtle,0,sampled_EEZ_background_not_confirmed_absence,0,0,,,
951:2933,5.15,113.35,Chelonia mydas,green_sea_turtle,0,sampled_EEZ_background_not_confirmed_absence,0,0,,,
952:2784,5.25,98.45,Chelonia mydas,green_sea_turtle,0,sampled_EEZ_background_not_confirmed_absence,0,0,,,
952:2840,5.25,104.05,Chelonia mydas,green_sea_turtle,0,sampled_EEZ_background_not_confirmed_absence,0,0,,,
952:2842,5.25,104.25,Chelonia mydas,green_sea_turtle,0,sampled_EEZ_background_not_confirmed_absence,0,0,,,
952:2909,5.25,110.95,Chelonia mydas,green_sea_turtle,0,sampled_EEZ_background_not_confirmed_absence,0,0,,,
952:2912,5.25,111.25,Chelonia mydas,green_sea_turtle,0,sampled_EEZ_background_not_confirmed_absence,0,0,,,
953:2801,5.35,100.15,Chelonia mydas,green_sea_turtle,0,sampled_EEZ_background_not_confirmed_absence,0,0,,,
953:2842,5.35,104.25,Chelonia mydas,green_sea_turtle,0,sampled_EEZ_background_not_confirmed_absence,0,0,,,
953:2849,5.35,104.95,Chelonia mydas,green_sea_turtle,0,sampled_EEZ_background_not_confirmed_absence,0,0,,,
953:2913,5.35,111.35,Chelonia mydas,green_sea_turtle,0,sampled_EEZ_background_not_confirmed_absence,0,0,,,
954:2803,5.45,100.35,Chelonia mydas,green_sea_turtle,0,sampled_EEZ_background_not_confirmed_absence,0,0,,,
954:2836,5.45,103.65,Chelonia mydas,green_sea_turtle,0,sampled_EEZ_background_not_confirmed_absence,0,0,,,
954:2838,5.45,103.85,Chelonia mydas,green_sea_turtle,0,sampled_EEZ_background_not_confirmed_absence,0,0,,,
954:2844,5.45,104.45,Chelonia mydas,green_sea_turtle,0,sampled_EEZ_background_not_confirmed_absence,0,0,,,
954:2856,5.45,105.65,Chelonia mydas,green_sea_turtle,0,sampled_EEZ_background_not_confirmed_absence,0,0,,,
954:2947,5.45,114.75,Chelonia mydas,green_sea_turtle,0,sampled_EEZ_background_not_confirmed_absence,0,0,,,
954:2948,5.45,114.85,Chelonia mydas,green_sea_turtle,0,sampled_EEZ_background_not_confirmed_absence,0,0,,,
954:2949,5.45,114.95,Chelonia mydas,green_sea_turtle,0,sampled_EEZ_background_not_confirmed_absence,0,0,,,
954:2990,5.45,119.05,Chelonia mydas,green_sea_turtle,0,sampled_EEZ_background_not_confirmed_absence,0,0,,,
955:2796,5.55,99.65,Chelonia mydas,green_sea_turtle,0,sampled_EEZ_background_not_confirmed_absence,0,0,,,
955:2846,5.55,104.65,Chelonia mydas,green_sea_turtle,0,sampled_EEZ_background_not_confirmed_absence,0,0,,,
955:2905,5.55,110.55,Chelonia mydas,green_sea_turtle,0,sampled_EEZ_background_not_confirmed_absence,0,0,,,
955:2907,5.55,110.75,Chelonia mydas,green_sea_turtle,0,sampled_EEZ_background_not_confirmed_absence,0,0,,,
955:2947,5.55,114.75,Chelonia mydas,green_sea_turtle,0,sampled_EEZ_background_not_confirmed_absence,0,0,,,
955:2953,5.55,115.35,Chelonia mydas,green_sea_turtle,0,sampled_EEZ_background_not_confirmed_absence,0,0,,,
955:2956,5.55,115.65,Chelonia mydas,green_sea_turtle,0,sampled_EEZ_background_not_confirmed_absence,0,0,,,
955:2993,5.55,119.35,Chelonia mydas,green_sea_turtle,0,sampled_EEZ_background_not_confirmed_absence,0,0,,,
956:2789,5.65,98.95,Chelonia mydas,green_sea_turtle,0,sampled_EEZ_background_not_confirmed_absence,0,0,,,
956:2838,5.65,103.85,Chelonia mydas,green_sea_turtle,0,sampled_EEZ_background_not_confirmed_absence,0,0,,,
956:2901,5.65,110.15,Chelonia mydas,green_sea_turtle,0,sampled_EEZ_background_not_confirmed_absence,0,0,,,
956:2911,5.65,111.15,Chelonia mydas,green_sea_turtle,0,sampled_EEZ_background_not_confirmed_absence,0,0,,,
956:2918,5.65,111.85,Chelonia mydas,green_sea_turtle,0,sampled_EEZ_background_not_confirmed_absence,0,0,,,
956:2924,5.65,112.45,Chelonia mydas,green_sea_turtle,0,sampled_EEZ_background_not_confirmed_absence,0,0,,,
956:2950,5.65,115.05,Chelonia mydas,green_sea_turtle,0,sampled_EEZ_background_not_confirmed_absence,0,0,,,
956:2951,5.65,115.15,Chelonia mydas,green_sea_turtle,0,sampled_EEZ_background_not_confirmed_absence,0,0,,,
956:2956,5.65,115.65,Chelonia mydas,green_sea_turtle,0,sampled_EEZ_background_not_confirmed_absence,0,0,,,
956:2992,5.65,119.25,Chelonia mydas,green_sea_turtle,0,sampled_EEZ_background_not_confirmed_absence,0,0,,,
957:2785,5.75,98.55,Chelonia mydas,green_sea_turtle,0,sampled_EEZ_background_not_confirmed_absence,0,0,,,
957:2800,5.75,100.05,Chelonia mydas,green_sea_turtle,0,sampled_EEZ_background_not_confirmed_absence,0,0,,,
957:2841,5.75,104.15,Chelonia mydas,green_sea_turtle,0,sampled_EEZ_background_not_confirmed_absence,0,0,,,
957:2900,5.75,110.05,Chelonia mydas,green_sea_turtle,0,sampled_EEZ_background_not_confirmed_absence,0,0,,,
957:2905,5.75,110.55,Chelonia mydas,green_sea_turtle,0,sampled_EEZ_background_not_confirmed_absence,0,0,,,
957:2912,5.75,111.25,Chelonia mydas,green_sea_turtle,0,sampled_EEZ_background_not_confirmed_absence,0,0,,,
957:2957,5.75,115.75,Chelonia mydas,green_sea_turtle,0,sampled_EEZ_background_not_confirmed_absence,0,0,,,
958:2797,5.85,99.75,Chelonia mydas,green_sea_turtle,0,sampled_EEZ_background_not_confirmed_absence,0,0,,,
958:2825,5.85,102.55,Chelonia mydas,green_sea_turtle,0,sampled_EEZ_background_not_confirmed_absence,0,0,,,
958:2838,5.85,103.85,Chelonia mydas,green_sea_turtle,0,sampled_EEZ_background_not_confirmed_absence,0,0,,,
958:2840,5.85,104.05,Chelonia mydas,green_sea_turtle,0,sampled_EEZ_background_not_confirmed_absence,0,0,,,
958:2903,5.85,110.35,Chelonia mydas,green_sea_turtle,0,sampled_EEZ_background_not_confirmed_absence,0,0,,,
958:2956,5.85,115.65,Chelonia mydas,green_sea_turtle,0,sampled_EEZ_background_not_confirmed_absence,0,0,,,
959:2803,5.95,100.35,Chelonia mydas,green_sea_turtle,0,sampled_EEZ_background_not_confirmed_absence,0,0,,,
959:2839,5.95,103.95,Chelonia mydas,green_sea_turtle,0,sampled_EEZ_background_not_confirmed_absence,0,0,,,
959:2840,5.95,104.05,Chelonia mydas,green_sea_turtle,0,sampled_EEZ_background_not_confirmed_absence,0,0,,,
959:2898,5.95,109.85,Chelonia mydas,green_sea_turtle,0,sampled_EEZ_background_not_confirmed_absence,0,0,,,
959:2905,5.95,110.55,Chelonia mydas,green_sea_turtle,0,sampled_EEZ_background_not_confirmed_absence,0,0,,,
959:2917,5.95,111.75,Chelonia mydas,green_sea_turtle,0,sampled_EEZ_background_not_confirmed_absence,0,0,,,
959:2919,5.95,111.95,Chelonia mydas,green_sea_turtle,0,sampled_EEZ_background_not_confirmed_absence,0,0,,,
959:2925,5.95,112.55,Chelonia mydas,green_sea_turtle,0,sampled_EEZ_background_not_confirmed_absence,0,0,,,
959:2942,5.95,114.25,Chelonia mydas,green_sea_turtle,0,sampled_EEZ_background_not_confirmed_absence,0,0,,,
959:2950,5.95,115.05,Chelonia mydas,green_sea_turtle,0,sampled_EEZ_background_not_confirmed_absence,0,0,,,
959:2955,5.95,115.55,Chelonia mydas,green_sea_turtle,0,sampled_EEZ_background_not_confirmed_absence,0,0,,,
960:2784,6.05,98.45,Chelonia mydas,green_sea_turtle,0,sampled_EEZ_background_not_confirmed_absence,0,0,,,
960:2787,6.05,98.75,Chelonia mydas,green_sea_turtle,0,sampled_EEZ_background_not_confirmed_absence,0,0,,,
960:2790,6.05,99.05,Chelonia mydas,green_sea_turtle,0,sampled_EEZ_background_not_confirmed_absence,0,0,,,
960:2836,6.05,103.65,Chelonia mydas,green_sea_turtle,0,sampled_EEZ_background_not_confirmed_absence,0,0,,,
960:2902,6.05,110.25,Chelonia mydas,green_sea_turtle,0,sampled_EEZ_background_not_confirmed_absence,0,0,,,
960:2922,6.05,112.25,Chelonia mydas,green_sea_turtle,0,sampled_EEZ_background_not_confirmed_absence,0,0,,,
960:2923,6.05,112.35,Chelonia mydas,green_sea_turtle,0,sampled_EEZ_background_not_confirmed_absence,0,0,,,
960:2924,6.05,112.45,Chelonia mydas,green_sea_turtle,0,sampled_EEZ_background_not_confirmed_absence,0,0,,,
960:2925,6.05,112.55,Chelonia mydas,green_sea_turtle,0,sampled_EEZ_background_not_confirmed_absence,0,0,,,
960:2948,6.05,114.85,Chelonia mydas,green_sea_turtle,0,sampled_EEZ_background_not_confirmed_absence,0,0,,,
960:2980,6.05,118.05,Chelonia mydas,green_sea_turtle,0,sampled_EEZ_background_not_confirmed_absence,0,0,,,
961:2824,6.15,102.45,Chelonia mydas,green_sea_turtle,0,sampled_EEZ_background_not_confirmed_absence,0,0,,,
961:2834,6.15,103.45,Chelonia mydas,green_sea_turtle,0,sampled_EEZ_background_not_confirmed_absence,0,0,,,
961:2835,6.15,103.55,Chelonia mydas,green_sea_turtle,0,sampled_EEZ_background_not_confirmed_absence,0,0,,,
961:2901,6.15,110.15,Chelonia mydas,green_sea_turtle,0,sampled_EEZ_background_not_confirmed_absence,0,0,,,
961:2904,6.15,110.45,Chelonia mydas,green_sea_turtle,0,sampled_EEZ_background_not_confirmed_absence,0,0,,,
961:2919,6.15,111.95,Chelonia mydas,green_sea_turtle,0,sampled_EEZ_background_not_confirmed_absence,0,0,,,
961:2925,6.15,112.55,Chelonia mydas,green_sea_turtle,0,sampled_EEZ_background_not_confirmed_absence,0,0,,,
961:2948,6.15,114.85,Chelonia mydas,green_sea_turtle,0,sampled_EEZ_background_not_confirmed_absence,0,0,,,
961:2960,6.15,116.05,Chelonia mydas,green_sea_turtle,0,sampled_EEZ_background_not_confirmed_absence,0,0,,,
962:2917,6.25,111.75,Chelonia mydas,green_sea_turtle,0,sampled_EEZ_background_not_confirmed_absence,0,0,,,
962:2950,6.25,115.05,Chelonia mydas,green_sea_turtle,0,sampled_EEZ_background_not_confirmed_absence,0,0,,,
962:2951,6.25,115.15,Chelonia mydas,green_sea_turtle,0,sampled_EEZ_background_not_confirmed_absence,0,0,,,
962:2954,6.25,115.45,Chelonia mydas,green_sea_turtle,0,sampled_EEZ_background_not_confirmed_absence,0,0,,,
962:2958,6.25,115.85,Chelonia mydas,green_sea_turtle,0,sampled_EEZ_background_not_confirmed_absence,0,0,,,
963:2827,6.35,102.75,Chelonia mydas,green_sea_turtle,0,sampled_EEZ_background_not_confirmed_absence,0,0,,,
963:2833,6.35,103.35,Chelonia mydas,green_sea_turtle,0,sampled_EEZ_background_not_confirmed_absence,0,0,,,
963:2835,6.35,103.55,Chelonia mydas,green_sea_turtle,0,sampled_EEZ_background_not_confirmed_absence,0,0,,,
963:2915,6.35,111.55,Chelonia mydas,green_sea_turtle,0,sampled_EEZ_background_not_confirmed_absence,0,0,,,
964:2830,6.45,103.05,Chelonia mydas,green_sea_turtle,0,sampled_EEZ_background_not_confirmed_absence,0,0,,,
964:2833,6.45,103.35,Chelonia mydas,green_sea_turtle,0,sampled_EEZ_background_not_confirmed_absence,0,0,,,
964:2845,6.45,104.55,Chelonia mydas,green_sea_turtle,0,sampled_EEZ_background_not_confirmed_absence,0,0,,,
964:2914,6.45,111.45,Chelonia mydas,green_sea_turtle,0,sampled_EEZ_background_not_confirmed_absence,0,0,,,
964:2922,6.45,112.25,Chelonia mydas,green_sea_turtle,0,sampled_EEZ_background_not_confirmed_absence,0,0,,,
964:2944,6.45,114.45,Chelonia mydas,green_sea_turtle,0,sampled_EEZ_background_not_confirmed_absence,0,0,,,
965:2936,6.55,113.65,Chelonia mydas,green_sea_turtle,0,sampled_EEZ_background_not_confirmed_absence,0,0,,,
965:2943,6.55,114.35,Chelonia mydas,green_sea_turtle,0,sampled_EEZ_background_not_confirmed_absence,0,0,,,
965:2945,6.55,114.55,Chelonia mydas,green_sea_turtle,0,sampled_EEZ_background_not_confirmed_absence,0,0,,,
965:2946,6.55,114.65,Chelonia mydas,green_sea_turtle,0,sampled_EEZ_background_not_confirmed_absence,0,0,,,
965:2950,6.55,115.05,Chelonia mydas,green_sea_turtle,0,sampled_EEZ_background_not_confirmed_absence,0,0,,,
965:2959,6.55,115.95,Chelonia mydas,green_sea_turtle,0,sampled_EEZ_background_not_confirmed_absence,0,0,,,
965:2960,6.55,116.05,Chelonia mydas,green_sea_turtle,0,sampled_EEZ_background_not_confirmed_absence,0,0,,,
965:2964,6.55,116.45,Chelonia mydas,green_sea_turtle,0,sampled_EEZ_background_not_confirmed_absence,0,0,,,
966:2829,6.65,102.95,Chelonia mydas,green_sea_turtle,0,sampled_EEZ_background_not_confirmed_absence,0,0,,,
966:2938,6.65,113.85,Chelonia mydas,green_sea_turtle,0,sampled_EEZ_background_not_confirmed_absence,0,0,,,
966:2944,6.65,114.45,Chelonia mydas,green_sea_turtle,0,sampled_EEZ_background_not_confirmed_absence,0,0,,,
966:2959,6.65,115.95,Chelonia mydas,green_sea_turtle,0,sampled_EEZ_background_not_confirmed_absence,0,0,,,
966:2962,6.65,116.25,Chelonia mydas,green_sea_turtle,0,sampled_EEZ_background_not_confirmed_absence,0,0,,,
966:2964,6.65,116.45,Chelonia mydas,green_sea_turtle,0,sampled_EEZ_background_not_confirmed_absence,0,0,,,
967:2837,6.75,103.75,Chelonia mydas,green_sea_turtle,0,sampled_EEZ_background_not_confirmed_absence,0,0,,,
967:2935,6.75,113.55,Chelonia mydas,green_sea_turtle,0,sampled_EEZ_background_not_confirmed_absence,0,0,,,
967:2941,6.75,114.15,Chelonia mydas,green_sea_turtle,0,sampled_EEZ_background_not_confirmed_absence,0,0,,,
967:2946,6.75,114.65,Chelonia mydas,green_sea_turtle,0,sampled_EEZ_background_not_confirmed_absence,0,0,,,
967:2957,6.75,115.75,Chelonia mydas,green_sea_turtle,0,sampled_EEZ_background_not_confirmed_absence,0,0,,,
967:2968,6.75,116.85,Chelonia mydas,green_sea_turtle,0,sampled_EEZ_background_not_confirmed_absence,0,0,,,
967:2969,6.75,116.95,Chelonia mydas,green_sea_turtle,0,sampled_EEZ_background_not_confirmed_absence,0,0,,,
968:2949,6.85,114.95,Chelonia mydas,green_sea_turtle,0,sampled_EEZ_background_not_confirmed_absence,0,0,,,
968:2952,6.85,115.25,Chelonia mydas,green_sea_turtle,0,sampled_EEZ_background_not_confirmed_absence,0,0,,,
968:2961,6.85,116.15,Chelonia mydas,green_sea_turtle,0,sampled_EEZ_background_not_confirmed_absence,0,0,,,
968:2962,6.85,116.25,Chelonia mydas,green_sea_turtle,0,sampled_EEZ_background_not_confirmed_absence,0,0,,,
969:2831,6.95,103.15,Chelonia mydas,green_sea_turtle,0,sampled_EEZ_background_not_confirmed_absence,0,0,,,
969:2835,6.95,103.55,Chelonia mydas,green_sea_turtle,0,sampled_EEZ_background_not_confirmed_absence,0,0,,,
969:2840,6.95,104.05,Chelonia mydas,green_sea_turtle,0,sampled_EEZ_background_not_confirmed_absence,0,0,,,
969:2936,6.95,113.65,Chelonia mydas,green_sea_turtle,0,sampled_EEZ_background_not_confirmed_absence,0,0,,,
969:2942,6.95,114.25,Chelonia mydas,green_sea_turtle,0,sampled_EEZ_background_not_confirmed_absence,0,0,,,
970:2827,7.05,102.75,Chelonia mydas,green_sea_turtle,0,sampled_EEZ_background_not_confirmed_absence,0,0,,,
970:2932,7.05,113.25,Chelonia mydas,green_sea_turtle,0,sampled_EEZ_background_not_confirmed_absence,0,0,,,
970:2946,7.05,114.65,Chelonia mydas,green_sea_turtle,0,sampled_EEZ_background_not_confirmed_absence,0,0,,,
970:2952,7.05,115.25,Chelonia mydas,green_sea_turtle,0,sampled_EEZ_background_not_confirmed_absence,0,0,,,
970:2959,7.05,115.95,Chelonia mydas,green_sea_turtle,0,sampled_EEZ_background_not_confirmed_absence,0,0,,,
970:2966,7.05,116.65,Chelonia mydas,green_sea_turtle,0,sampled_EEZ_background_not_confirmed_absence,0,0,,,
971:2836,7.15,103.65,Chelonia mydas,green_sea_turtle,0,sampled_EEZ_background_not_confirmed_absence,0,0,,,
971:2947,7.15,114.75,Chelonia mydas,green_sea_turtle,0,sampled_EEZ_background_not_confirmed_absence,0,0,,,
971:2948,7.15,114.85,Chelonia mydas,green_sea_turtle,0,sampled_EEZ_background_not_confirmed_absence,0,0,,,
971:2950,7.15,115.05,Chelonia mydas,green_sea_turtle,0,sampled_EEZ_background_not_confirmed_absence,0,0,,,
